cat_id,field,value,valid_starting_at,valid_ending_at
17670405,url,https://catcafebk.com/our-cats/?cat=17670405,,2023-07-08 17:09:22+00:00
17670405,cat_name,Evo,,2023-07-08 17:09:22+00:00
17670405,gender, Male,,2023-07-08 17:09:22+00:00
17670405,cafe_cat,False,,2023-07-08 17:09:22+00:00
17670405,kid_approved,True,,2023-07-08 17:09:22+00:00
17670405,dog_approved,True,,2023-07-08 17:09:22+00:00
17670405,companion_cat,False,,2023-07-08 17:09:22+00:00
17670405,bonded_pair,False,,2023-07-08 17:09:22+00:00
17670405,single_cat,False,,2023-07-08 17:09:22+00:00
17670405,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
17670405,description,"Evo is playful and food motivated young tabby gentleman. He was rescued as part of a TNR project, but quickly made it clear that he would prefer to become an indoor cat. He plays well with other cats and loves all toys, although his favorite is feather wands.",,2023-07-08 17:09:22+00:00
17850952,description,"Zapps and Funyun are a playful and ridiculous pair of siblings. Although they were pretty resistant to humans when they came to their foster home (and will need time and patience when first adjusting to their forever home), they have made tremendous strides and are now BIG fans of the indoor life. They are rambunctious, mischievous, and keep each other entertained. When they were rescued they were scared to be touched by humans, but they are growing to love cuddles and pets. Foster mom has no doubt they will flourish and become happy housecats in a kind and patient home. Funyun is a natural sweetie and will warm up first. She’s obsessed with treats and loves the smell of chicken. She enjoys a wand toy as well as her special stuffed penguin toy and will play catch with herself – she’ll throw the toy in the air and then run after it!. She has a very playful and curious personality. At mealtime, she’ll come up to you for pets with a big purr and lots of leg rubs. Zapps is more timid, but she has a big personality once she’s comfortable. She loves making biscuits on a cozy poof/pillow and running from end to end of the apartment. She’s learning to enjoy pets and has the sweetest mews. She also loves to sit in the window and eventually at the end of your bed to warm your feet! She’s obsessed with any flavor Churru, laser toys, and felt mice. These ladies are so cute, but likely wouldn’t be best in a home with small children as they can be a bit feisty during playtime and will need some time to get accustomed to their new home.",,2023-07-08 17:09:22+00:00
18967750,cafe_cat,True,,2023-07-08 17:09:22+00:00
18967750,kid_approved,True,,2023-07-08 17:09:22+00:00
18967750,dog_approved,True,,2023-07-08 17:09:22+00:00
18967750,companion_cat,False,,2023-07-08 17:09:22+00:00
18967750,bonded_pair,False,,2023-07-08 17:09:22+00:00
18967750,single_cat,False,,2023-07-08 17:09:22+00:00
19061560,cafe_cat,False,,2023-07-08 17:09:22+00:00
19061560,kid_approved,False,,2023-07-08 17:09:22+00:00
19061560,dog_approved,False,,2023-07-08 17:09:22+00:00
19061560,companion_cat,False,,2023-07-08 17:09:22+00:00
19061560,bonded_pair,True,,2023-07-08 17:09:22+00:00
19061560,single_cat,False,,2023-07-08 17:09:22+00:00
18384141,url,https://catcafebk.com/our-cats/?cat=18384141,,2023-07-08 17:09:22+00:00
18384141,cat_name,Gracie & Olive,,2023-07-08 17:09:22+00:00
18384141,gender, Female,,2023-07-08 17:09:22+00:00
18384141,cafe_cat,False,,2023-07-08 17:09:22+00:00
18384141,kid_approved,False,,2023-07-08 17:09:22+00:00
18384141,dog_approved,False,,2023-07-08 17:09:22+00:00
18384141,companion_cat,False,,2023-07-08 17:09:22+00:00
18384141,bonded_pair,True,,2023-07-08 17:09:22+00:00
18384141,single_cat,False,,2023-07-08 17:09:22+00:00
18384141,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18384141,description,"Gracie and Olive are a healthy bonded pair of orange ladies waiting to brighten up your day! Gracie (orange & white) is the life of the party, and a big fan of headbutts and cuddles. Gracie will sit on your lap and purr for hours if you let her. This loud purring machine likes to follow her human around and is basically a dog in a cat suit. Gracie loves to be pet all over her body and is always ready for cuddle time. Olive (orange) is a tiny little bit reserved, but curious and sweet. If you want a rewarding relationship, let her get to know you and watch her come out of her shell. It won’t take long because Olive can easily be convinced by toys and treats ;) Olive likes when her cheeks and chin are scritched and will gently rub against you to ask for more. Gracie and Olive both love playing with toys and exploring. If they are not actively pouncing on toys, you will find them sitting in front of the TV, watching birds and sometimes squirrels. They’re mild mannered and are good at interacting with anyone as long as they’re respectful of the cat's boundaries. You can check out more of their day to day happenings on @gracienolive on Instagram.",,2023-07-08 17:09:22+00:00
18439002,url,https://catcafebk.com/our-cats/?cat=18439002,,2023-07-08 17:09:22+00:00
18439002,cat_name,Grimm & Wild East,,2023-07-08 17:09:22+00:00
18439002,cafe_cat,False,,2023-07-08 17:09:22+00:00
18439002,kid_approved,True,,2023-07-08 17:09:22+00:00
18439002,dog_approved,True,,2023-07-08 17:09:22+00:00
18439002,companion_cat,False,,2023-07-08 17:09:22+00:00
18439002,bonded_pair,True,,2023-07-08 17:09:22+00:00
18439002,single_cat,False,,2023-07-08 17:09:22+00:00
18439002,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18439002,description,"Wild East (black and white) is a curious playful kitten who takes her naptime as seriously as playtime. She’s being fostered with two senior dogs and her brother, Grimm, who she plays with constantly (the dogs she admires from afar). Wild East’s favorite snack is chicken pate from a tube and her favorite activity is batting at plastic balls that roll in a circle. She enjoys long naps in the sun and watching faucet water. Grimm (all black) is the most classic, textbook kitten there ever was. He enjoys sprinting from one part of the apartment down to the other, playing with whatever toy is closest, and chin scritches. He’s super friendly to his shihtzu foster brother and can frequently be found playing and/or napping with his sister, Wild East. His favorite treat is anything he successfully steals from his sister and his favorite activities include typing on the keyboard during work hours, starring in Zoom calls, and purring very loudly.",,2023-07-08 17:09:22+00:00
19061834,cafe_cat,False,,2023-07-08 17:09:22+00:00
19061834,kid_approved,True,,2023-07-08 17:09:22+00:00
19061834,dog_approved,True,,2023-07-08 17:09:22+00:00
19061834,companion_cat,False,,2023-07-08 17:09:22+00:00
19061834,bonded_pair,True,,2023-07-08 17:09:22+00:00
19061834,single_cat,False,,2023-07-08 17:09:22+00:00
18542746,description,"Heater Howard is a sweet cat who loves playing with yarn, balls, and her laser toy. She is such a well-behaved and kind kitty who only scratcher on her scratches. She loves getting brushed and enjoys lots of pets. Her favorite activities include snoozing, watching TV and dabbling in catnip. Heater Howard has FeLV, so needs to be adopted as a single cat or with another FeLV cat – however, we think that Heater would be happiest as a single. Although most cats with FeLV have a much shorter lifespan than other cats, Heater is currently healthy and would be so happy to find her forever home. We would be happy to answer any questions that you have about FeLV.",,2023-07-08 17:09:22+00:00
19062358,cafe_cat,False,,2023-07-08 17:09:22+00:00
18336739,url,https://catcafebk.com/our-cats/?cat=18336739,,2023-07-08 17:09:22+00:00
18336739,cat_name,Hershey & Sasha,,2023-07-08 17:09:22+00:00
18336739,gender, Female,,2023-07-08 17:09:22+00:00
18336739,cafe_cat,False,,2023-07-08 17:09:22+00:00
18336739,kid_approved,True,,2023-07-08 17:09:22+00:00
18336739,dog_approved,False,,2023-07-08 17:09:22+00:00
18336739,companion_cat,False,,2023-07-08 17:09:22+00:00
18336739,bonded_pair,True,,2023-07-08 17:09:22+00:00
18336739,single_cat,False,,2023-07-08 17:09:22+00:00
18336739,type,Domestic Short Hair (short coat) ,,2023-07-08 17:09:22+00:00
18336739,description,"Hershey and Sasha are two young ladies who were rescued independently by the same person and have become good friends in their foster home. They would like to stay together. Sasha is the tuxedo. She is a petite girl who gives the impression she is in a grumpy mood from her downturned mouth. But Sasha is anything but grumpy. She is a sweet girl who is ALWAYS purring. She loves to snuggle up against you to let you know she is ready to be loved and petted. She never gets enough of that. Sasha is very affectionate. She will alert you when it’s time for breakfast and dinner with the cutest little chirps. She loves to eat! And she LOVES treats… Churu being her absolute hands down favorite. She is always up for playtime with a wand toy. Hershey is the silver tabby. She is a little shy at first meet and greet. She is a low maintenance, mellow cat. She enjoys being pet and will raise her backside to be sure she is getting the full effect of your affection. She has begun to cuddle by her foster’s leg and will lay her head down on her leg for a little nap. She has come a long way since she was rescued from a life on the streets being bullied. Hershey will absolutely stand at attention for Churu treats!! Her absolute favorite! So if you’re looking for a pair of BFFs to hang out with on the couch and watch Netflix … Hershey and Sasha are your girls. Hershey and Sasha are spayed, up to date on vaccinations, microchipped and healthy. *Courtesy Posting: This cat is being independently offered for adoption by a rescuer who is not a representative of BBAWC or Brooklyn Cat Cafe. The rescuer offering this cat is responsible for the content of this post and any medical records and vaccines. BBAWC and Brooklyn Cat Cafe cannot vouch for any information in this post. An adoption fee will be charged by the rescuer.",,2023-07-08 17:09:22+00:00
18222932,url,https://catcafebk.com/our-cats/?cat=18222932,,2023-07-08 17:09:22+00:00
18222932,cat_name,Howard's End,,2023-07-08 17:09:22+00:00
18222932,gender, Male,,2023-07-08 17:09:22+00:00
18222932,cafe_cat,False,,2023-07-08 17:09:22+00:00
18222932,kid_approved,False,,2023-07-08 17:09:22+00:00
18222932,dog_approved,False,,2023-07-08 17:09:22+00:00
18222932,companion_cat,False,,2023-07-08 17:09:22+00:00
18222932,bonded_pair,False,,2023-07-08 17:09:22+00:00
18222932,single_cat,False,,2023-07-08 17:09:22+00:00
18222932,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18222932,description,"Always wanted a snuggle buddy who won’t give you a choice in the matter? Of course! Howard is a caring, purring, meowing, licking goober - and he's looking for his forever home. Cautious at first in his new foster home, Howard’s End was slow to explore the entirety of his new home, but quick to open up and snuggle. A little patience will allow him to open up and show you his true chill, loving self who adores cuddling close to you in bed and purring away to show his state of supreme relaxation and enjoyment. Give him a chin scratch and he’s in a state of bliss! Once he’s settled in, he will show you just how friendly he is. He will come to the door to say hello when you arrive home and is very comfortable with strangers. Ever hungry it would seem, Howard is constantly on the lookout for the next meal and will ru and devour any plate of cat food you put in front of him, licking the bowl clean to get any remaining scraps. As if Howard couldn’t get any better, he has also proven to be very open to feline friends. The moment his new housemate Sebastian showed up, Howard couldn’t wait to meet and play. Once both cats are settled, it’s non-stop zoomie and play wrestling time for the two friends. Whether you’re looking to become a one-cat household or you have an FeLV cat who would like a companion, Howard’s the cat to have! Because Howard has FeLV, he can only be around other FeLV cats, but he is visibly healthy with no outward signs of FeLV. He will have the best chance at living many more years in a caring home with a proper diet.",,2023-07-08 17:09:22+00:00
19004866,cafe_cat,False,,2023-07-08 17:09:22+00:00
19004866,kid_approved,True,,2023-07-08 17:09:22+00:00
19004866,dog_approved,True,,2023-07-08 17:09:22+00:00
19004866,companion_cat,False,,2023-07-08 17:09:22+00:00
19004866,bonded_pair,True,,2023-07-08 17:09:22+00:00
19004866,single_cat,False,,2023-07-08 17:09:22+00:00
18950721,cafe_cat,False,,2023-07-08 17:09:22+00:00
19004874,cafe_cat,False,,2023-07-08 17:09:22+00:00
19004874,kid_approved,False,,2023-07-08 17:09:22+00:00
19004874,dog_approved,False,,2023-07-08 17:09:22+00:00
19004874,companion_cat,True,,2023-07-08 17:09:22+00:00
19004874,bonded_pair,False,,2023-07-08 17:09:22+00:00
19004874,single_cat,True,,2023-07-08 17:09:22+00:00
19062620,cafe_cat,False,,2023-07-08 17:09:22+00:00
19062620,kid_approved,False,,2023-07-08 17:09:22+00:00
19062620,dog_approved,False,,2023-07-08 17:09:22+00:00
19062620,companion_cat,True,,2023-07-08 17:09:22+00:00
19062620,bonded_pair,False,,2023-07-08 17:09:22+00:00
19062620,single_cat,True,,2023-07-08 17:09:22+00:00
18738532,url,https://catcafebk.com/our-cats/?cat=18738532,,2023-07-08 17:09:22+00:00
18738532,cat_name,Jacques,,2023-07-08 17:09:22+00:00
18738532,gender, Male,,2023-07-08 17:09:22+00:00
18738532,cafe_cat,False,,2023-07-08 17:09:22+00:00
18738532,kid_approved,True,,2023-07-08 17:09:22+00:00
18738532,dog_approved,False,,2023-07-08 17:09:22+00:00
18738532,companion_cat,True,,2023-07-08 17:09:22+00:00
18738532,bonded_pair,False,,2023-07-08 17:09:22+00:00
18738532,single_cat,True,,2023-07-08 17:09:22+00:00
18738532,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18848819,url,https://catcafebk.com/our-cats/?cat=18848819,,2023-07-08 17:09:22+00:00
18848819,cat_name,Jammies & Nightie,,2023-07-08 17:09:22+00:00
18848819,gender, Female,,2023-07-08 17:09:22+00:00
18848819,cafe_cat,False,,2023-07-08 17:09:22+00:00
18848819,kid_approved,True,,2023-07-08 17:09:22+00:00
18848819,dog_approved,True,,2023-07-08 17:09:22+00:00
18848819,companion_cat,False,,2023-07-08 17:09:22+00:00
18848819,bonded_pair,True,,2023-07-08 17:09:22+00:00
18848819,single_cat,False,,2023-07-08 17:09:22+00:00
18848819,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
19006008,cafe_cat,False,,2023-07-08 17:09:22+00:00
19006008,kid_approved,False,,2023-07-08 17:09:22+00:00
19006008,dog_approved,False,,2023-07-08 17:09:22+00:00
19006008,companion_cat,True,,2023-07-08 17:09:22+00:00
19006008,bonded_pair,False,,2023-07-08 17:09:22+00:00
19006008,single_cat,True,,2023-07-08 17:09:22+00:00
18498349,url,https://catcafebk.com/our-cats/?cat=18498349,,2023-07-08 17:09:22+00:00
18498349,cat_name,Jib & Luff,,2023-07-08 17:09:22+00:00
18498349,cafe_cat,False,,2023-07-08 17:09:22+00:00
18498349,kid_approved,True,,2023-07-08 17:09:22+00:00
18498349,dog_approved,True,,2023-07-08 17:09:22+00:00
18498349,companion_cat,False,,2023-07-08 17:09:22+00:00
18498349,bonded_pair,True,,2023-07-08 17:09:22+00:00
18498349,single_cat,False,,2023-07-08 17:09:22+00:00
18498349,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18498349,description,"Energetic Jib and her larger and shyer buddy Luff are cousins rescued from the same backyard. Despite her smaller size, Jib (gray) loves to wrestle with her much bigger buddy. Jibb is the first to explore, eat and play. She will bite the churu right out the tube which is really cute. She really loves scratches around the face and will give you some welcoming purrs while on her back with all four legs up – and she’ll let you know when it’s time for more scratches. She loves to take care of Luff by cleaning his face. Though twice the size of his cousin, Luff (orange) is much more shy and reserved than Jib. He usually lets her lead the way first in playing and exploring, but once he’ll join in on the fun once he feels comfortable. He likes laying in the cat bed on the adult bed where he is snuggled up and over time he will make his way closer & closer to you up to laying up against you for a bit before returning back to his favorite spot. He becomes a lot more welcoming & even looking for scratches when he’s a bit tired and getting ready for sleep. He’s a little more chill than and less mischievous than his buddy. They compliment each other well. Both kittens love playing with each other and lots of treats! They are very energetic and you must be ready to play. They’re also great napping buddies.",,2023-07-08 17:09:22+00:00
18989738,cafe_cat,False,,2023-07-08 17:09:22+00:00
18989738,kid_approved,False,,2023-07-08 17:09:22+00:00
18989738,dog_approved,False,,2023-07-08 17:09:22+00:00
18989738,companion_cat,True,,2023-07-08 17:09:22+00:00
18989738,bonded_pair,False,,2023-07-08 17:09:22+00:00
18989738,single_cat,True,,2023-07-08 17:09:22+00:00
18724375,url,https://catcafebk.com/our-cats/?cat=18724375,,2023-07-08 17:09:22+00:00
18724375,cat_name,Legend Legion,,2023-07-08 17:09:22+00:00
18724375,gender, Male,,2023-07-08 17:09:22+00:00
18724375,cafe_cat,False,,2023-07-08 17:09:22+00:00
18724375,kid_approved,False,,2023-07-08 17:09:22+00:00
18724375,dog_approved,False,,2023-07-08 17:09:22+00:00
18724375,companion_cat,False,,2023-07-08 17:09:22+00:00
18724375,bonded_pair,False,,2023-07-08 17:09:22+00:00
18724375,single_cat,False,,2023-07-08 17:09:22+00:00
18724375,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18724375,description,"Legion is a super sweet boy who will do anything for a chin rub or belly rub. He will come to you if you hold out your hand and immediately go ham on your hands. He’ll purr like a maniac and then wrap himself around your legs because he’s that desperate for your love – and you should give it to him! When he’s not eating or sleeping, he likes to loaf in a little comfy area and just relax. He doesn’t like loud sounds or the vacuum (his mortal enemy!). He loves his peace and quiet, and enjoys rubs and petting in relative silence. What a sweet boy!",,2023-07-08 17:09:22+00:00
19004868,cafe_cat,False,,2023-07-08 17:09:22+00:00
19004868,kid_approved,False,,2023-07-08 17:09:22+00:00
19004868,dog_approved,False,,2023-07-08 17:09:22+00:00
19004868,companion_cat,True,,2023-07-08 17:09:22+00:00
19004868,bonded_pair,False,,2023-07-08 17:09:22+00:00
19004868,single_cat,True,,2023-07-08 17:09:22+00:00
19060870,cafe_cat,True,,2023-07-08 17:09:22+00:00
19060870,kid_approved,False,,2023-07-08 17:09:22+00:00
19060870,dog_approved,False,,2023-07-08 17:09:22+00:00
19060870,companion_cat,True,,2023-07-08 17:09:22+00:00
19060870,bonded_pair,False,,2023-07-08 17:09:22+00:00
19060870,single_cat,True,,2023-07-08 17:09:22+00:00
18842008,cafe_cat,True,,2023-07-08 17:09:22+00:00
18842008,kid_approved,True,,2023-07-08 17:09:22+00:00
18842008,dog_approved,True,,2023-07-08 17:09:22+00:00
18842008,companion_cat,False,,2023-07-08 17:09:22+00:00
18842008,bonded_pair,False,,2023-07-08 17:09:22+00:00
18842008,single_cat,False,,2023-07-08 17:09:22+00:00
18961099,description,"Macky has a lot of energy and a big personality. She will take time until she gets comfortable in her new space but once she does she will act like she pays the rent! Her favorite foods are deli turkey, churus and scrambled eggs. This girl loves to play with wands and lasers and to bat around a small bell-ball-toy. Her beautiful green eyes allow her to get away with anything. Macky is sweet with everyone, but doesn't like to be picked up just yet. Once she gets comfortable with you she is extremely affectionate and will spend hours nestling into your hands and rolling on her back for chin scratches and belly rubs. Macky has a heart murmur and we're happy to talk more about with this entails.",,2023-07-08 17:09:22+00:00
19006044,cafe_cat,False,,2023-07-08 17:09:22+00:00
19006044,kid_approved,False,,2023-07-08 17:09:22+00:00
19006044,dog_approved,False,,2023-07-08 17:09:22+00:00
19006044,companion_cat,False,,2023-07-08 17:09:22+00:00
19006044,bonded_pair,True,,2023-07-08 17:09:22+00:00
19006044,single_cat,False,,2023-07-08 17:09:22+00:00
18988009,cafe_cat,False,,2023-07-08 17:09:22+00:00
18988009,kid_approved,False,,2023-07-08 17:09:22+00:00
18988009,dog_approved,False,,2023-07-08 17:09:22+00:00
18988009,companion_cat,True,,2023-07-08 17:09:22+00:00
18988009,bonded_pair,False,,2023-07-08 17:09:22+00:00
18988009,single_cat,True,,2023-07-08 17:09:22+00:00
19006081,cafe_cat,False,,2023-07-08 17:09:22+00:00
19006081,kid_approved,False,,2023-07-08 17:09:22+00:00
19006081,dog_approved,False,,2023-07-08 17:09:22+00:00
19006081,companion_cat,True,,2023-07-08 17:09:22+00:00
19006081,bonded_pair,False,,2023-07-08 17:09:22+00:00
19006081,single_cat,True,,2023-07-08 17:09:22+00:00
18724803,url,https://catcafebk.com/our-cats/?cat=18724803,,2023-07-08 17:09:22+00:00
18724803,cat_name,Melody & Grey Champion,,2023-07-08 17:09:22+00:00
18724803,gender, Female,,2023-07-08 17:09:22+00:00
18724803,cafe_cat,False,,2023-07-08 17:09:22+00:00
18724803,kid_approved,True,,2023-07-08 17:09:22+00:00
18724803,dog_approved,True,,2023-07-08 17:09:22+00:00
18724803,companion_cat,False,,2023-07-08 17:09:22+00:00
18724803,bonded_pair,True,,2023-07-08 17:09:22+00:00
18724803,single_cat,False,,2023-07-08 17:09:22+00:00
18724803,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18724803,description,"Melody and Grey Champion are a strikingly mismatched duo that bring out the best in each other. Both girls like to trill and chat to each other from room to room – it’s so cute! They’re both playful, are chatty to humans and cats alike, and are total mushes for treats and chin rubs. Grey Champion (dilute calico) is quirky and a total ham. She loves to supervise household activities and will follow you from room to room. She’ll also keep you on a tight schedule – no need for a clock when Grey Champion is around! She always knows when it’s mealtime. She’ll dramatically flop down on her back and wiggle, jump up to rub up on your legs, and sing you a little chirpy tune while you prepare her favorite wet food. Melody is loving, brave, and always the first in line for treats, pets, and playtime. Don’t be fooled by her constantly shocked expression with her striking gold eyes, this girl is a lap cat and very chill. She’s a total love bug with a loud purr (she sounds like a tiny tractor) and is always looking for warm laps and more pets. She loves to run over and arch her back in the cutest way to ask for just a few more scritches. Both girls share a great passion for chicken pate, cuddling in one bed, and chasing plastic springs. They can’t wait to find their perfect home with you!",,2023-07-08 17:09:22+00:00
18692297,description,"These siblings are the perfect sweet and sassy duo. Mia (grey) is a feisty girl who loves to play, either with toys or with her brother. She’s a small and adorable huntress that will greet you for pets in the morning and is especially treat-motivated. Jules (tabby) is sweet and loves cuddles, and once he decides to trust you, he will curl up in your lap and purr loudly to express his love. Both kittens enjoy playing soccer with their catnip toys, chasing their wand toy, and zooming through the apartment with the cutest pitter-patters all night. They are still pretty shy, so it will take them a bit to warm up to you, but once they do, their sweet and silly personalities will shine.",,2023-07-08 17:09:22+00:00
19047526,cafe_cat,True,,2023-07-08 17:09:22+00:00
19047526,kid_approved,False,,2023-07-08 17:09:22+00:00
19047526,dog_approved,False,,2023-07-08 17:09:22+00:00
19047526,companion_cat,False,,2023-07-08 17:09:22+00:00
19047526,bonded_pair,False,,2023-07-08 17:09:22+00:00
19047526,single_cat,False,,2023-07-08 17:09:22+00:00
17830323,url,https://catcafebk.com/our-cats/?cat=17830323,,2023-07-08 17:09:22+00:00
17830323,cat_name,Mimi & Jacob,,2023-07-08 17:09:22+00:00
17830323,cafe_cat,True,,2023-07-08 17:09:22+00:00
17830323,kid_approved,True,,2023-07-08 17:09:22+00:00
17830323,dog_approved,True,,2023-07-08 17:09:22+00:00
17830323,companion_cat,False,,2023-07-08 17:09:22+00:00
17830323,bonded_pair,True,,2023-07-08 17:09:22+00:00
17830323,single_cat,False,,2023-07-08 17:09:22+00:00
17830323,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
17830323,description,"Mimi and Jacob will instantly win you over. They met when they were a few months old and immediately became super close. These sweet friends love to play and cuddle with each other and their favorite humans. Peep them hanging out in the sink together. Mimi can come off shy and quick to startle, but warms up easily and will come your way for cuddles once she gets to know you. She is known to spend hours napping by her favorite window, followed by a mid day sibling chase with Jacob. She is tiny and has the softest little meow to match! She’s a good fit for anyone who has a bit of patience and some tasty treats. Jacob is the sweetest lil’ guy. He loves to hang out by the window and watch his animal neighbors. He is known to shake his booty when he plays with Mimi, and is also an excellent napper. He isn’t picky about toys and will happily play with a paper towel roll. Jacob was also briefly called Kabob due to a typo in a text and we think it fits his sturdy build. These sweethearts have cohabitated happily with other cats, but will be happy as long as they are together.",,2023-07-08 17:09:22+00:00
18435698,url,https://catcafebk.com/our-cats/?cat=18435698,,2023-07-08 17:09:22+00:00
18435698,cat_name,Mirren & Keller,,2023-07-08 17:09:22+00:00
18435698,gender, Female,,2023-07-08 17:09:22+00:00
18435698,cafe_cat,False,,2023-07-08 17:09:22+00:00
18435698,kid_approved,True,,2023-07-08 17:09:22+00:00
18435698,dog_approved,True,,2023-07-08 17:09:22+00:00
18435698,companion_cat,False,,2023-07-08 17:09:22+00:00
18435698,bonded_pair,True,,2023-07-08 17:09:22+00:00
18435698,single_cat,False,,2023-07-08 17:09:22+00:00
18435698,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18435698,description,"Mirren (black and white) is full of energy and quite sassy in a queenly way. You can watch her for hours playing, running and being her diva self! Keller (larger black kitten with white spot) loves to wrestle and play with Mirren. She has been the strongest of our princesses and loves to play ball and make biscuits on and/or with her older foster siblings.",,2023-07-08 17:09:22+00:00
17632583,url,https://catcafebk.com/our-cats/?cat=17632583,,2023-07-08 17:09:22+00:00
17632583,cat_name,Mr. Feany,,2023-07-08 17:09:22+00:00
17632583,gender, Male,,2023-07-08 17:09:22+00:00
17632583,cafe_cat,False,,2023-07-08 17:09:22+00:00
17632583,kid_approved,False,,2023-07-08 17:09:22+00:00
17632583,dog_approved,False,,2023-07-08 17:09:22+00:00
17632583,companion_cat,False,,2023-07-08 17:09:22+00:00
17632583,bonded_pair,False,,2023-07-08 17:09:22+00:00
17632583,single_cat,False,,2023-07-08 17:09:22+00:00
17632583,type,Domestic Short Hair (medium coat) ,,2023-07-08 17:09:22+00:00
17632583,description,"Mr. Feany is a regal floofball who is very strict about getting attention and pets. He's a kid at heart with a principal’s poker face. He’s also very brave and adventurous until he has to get himself out of a situation. Mr. Feany loves running through doors and being involved in the action. Mr. Feany was found cold and dirty in a Brooklyn Backyard. At first, his behavior was a bit unpredictable and he would bite when annoyed or scared, but he has calmed down significantly since making feline friends. He must be adopted into calm home with an appropriate cat companion with experienced owners -- and no kids. Applications for Mr. Feany as a single cat will be ignored.",,2023-07-08 17:09:22+00:00
18110816,url,https://catcafebk.com/our-cats/?cat=18110816,,2023-07-08 17:09:22+00:00
18110816,cat_name,Mr. Scraps,,2023-07-08 17:09:22+00:00
18110816,gender, Male,,2023-07-08 17:09:22+00:00
18110816,cafe_cat,False,,2023-07-08 17:09:22+00:00
18110816,kid_approved,False,,2023-07-08 17:09:22+00:00
18110816,dog_approved,False,,2023-07-08 17:09:22+00:00
18110816,companion_cat,True,,2023-07-08 17:09:22+00:00
18110816,bonded_pair,False,,2023-07-08 17:09:22+00:00
18110816,single_cat,True,,2023-07-08 17:09:22+00:00
18110816,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
18110816,description,"Mr. Scraps is an outgoing and congenial older gentleman looking for a quiet home for his golden years. He. Scraps enjoys long naps in his favorite blanket-lined box, treats, and playing with his favorite toy pickle. He knows how to entertain himself, but also loves interacting with his fosters and is working up the courage to meet the other animals in his foster home. Mr. Scraps rescued himself after he introduced himself to new homeowners in freezing rain and followed them home. He spent months as their faithful outdoor companion until they finally invited him inside. Mr. Scraps is looking for a calm and quiet home. He loves to be pet, but on his terms — so would do best in a home without children. He has ongoing kidney issues and we are happy to talk more about what care that this special guy needs.",,2023-07-08 17:09:22+00:00
17905976,url,https://catcafebk.com/our-cats/?cat=17905976,,2023-07-08 17:09:22+00:00
17905976,cat_name,Muncho & Utz,,2023-07-08 17:09:22+00:00
17905976,gender, Male,,2023-07-08 17:09:22+00:00
17905976,cafe_cat,False,,2023-07-08 17:09:22+00:00
17905976,kid_approved,False,,2023-07-08 17:09:22+00:00
17905976,dog_approved,False,,2023-07-08 17:09:22+00:00
17905976,companion_cat,False,,2023-07-08 17:09:22+00:00
17905976,bonded_pair,True,,2023-07-08 17:09:22+00:00
17905976,single_cat,False,,2023-07-08 17:09:22+00:00
17905976,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
17905976,description,"If you’re ready to add some excitement to your life, Utz & Muncho are the kittens for you! These two little rascals love to play with anything and everything, including laser pointers, catnip toys, wand toys, and probably anything else you can think of. Utz (gray tuxedo) is the more social of the two. He loves to cuddle on the bed and you will most likely wake up every morning to him snuggled at your feet. A very curious guy, Utz will follow you wherever you go (including the bathroom). He’s a big fan of belly rubs and head scratches, but he really likes being pet everywhere. He may hide at first, but just grab him and give him a cuddle and he warms up in no time! Muncho (black tuxedo) is more reserved than his brother, but equally as playful. He’s a big fan of wrestling (see video for an example) and chasing the laser pointer, as well as taking long naps wherever seems the comfiest. Muncho can be very scared, but if you take small steps he will start to warm up. He’s still a work in progress, so he would do best with a patient adopter who can show him that people aren’t scary. Utz will gladly step up and take any cuddles that Muncho isn’t ready for!",,2023-07-08 17:09:22+00:00
18613063,url,https://catcafebk.com/our-cats/?cat=18613063,,2023-07-08 17:09:22+00:00
18613063,cat_name,Murray & Bowery,,2023-07-08 17:09:22+00:00
18613063,gender, Male,,2023-07-08 17:09:22+00:00
18613063,cafe_cat,False,,2023-07-08 17:09:22+00:00
18613063,kid_approved,True,,2023-07-08 17:09:22+00:00
18613063,dog_approved,True,,2023-07-08 17:09:22+00:00
18613063,companion_cat,False,,2023-07-08 17:09:22+00:00
18613063,bonded_pair,True,,2023-07-08 17:09:22+00:00
18613063,single_cat,False,,2023-07-08 17:09:22+00:00
18613063,type,Domestic Short Hair ,,2023-07-08 17:09:22+00:00
